TransID,OrderID,AccountNumber,Supplier,Address,City,PostalCode,StateProvince,Country,Employee,DueDate,ShipDate,OrderDate,CarrierTrackingNumber,ProductID,OrderQty,Class,Color,ListPrice,SpecialOfferID,UnitPrice,UnitPriceDiscount,PurchasedAmount,DiscountAmount,NetPurchaseAmount,OrderYear,OrderMonth
16453,53506,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-08-12,2013-08-07,2013-07-31,B5B1-4DF9-82,66,10,Medium,Yellow,1120.49,1,672.294,0.0,6722.94,0.0,6722.94,2013,2013-07
16454,53506,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-08-12,2013-08-07,2013-07-31,B5B1-4DF9-82,81,3,Low,Black,539.99,1,323.994,0.0,971.98,0.0,971.98,2013,2013-07
16455,53506,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-08-12,2013-08-07,2013-07-31,B5B1-4DF9-82,53,8,Medium,Yellow,1700.99,1,1020.594,0.0,8164.75,0.0,8164.75,2013,2013-07
16456,53506,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-08-12,2013-08-07,2013-07-31,B5B1-4DF9-82,54,2,Medium,Yellow,1700.99,1,1020.594,0.0,2041.19,0.0,2041.19,2013,2013-07
16457,53506,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-08-12,2013-08-07,2013-07-31,B5B1-4DF9-82,63,2,Medium,Yellow,1120.49,1,672.294,0.0,1344.59,0.0,1344.59,2013,2013-07
16458,53506,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-08-12,2013-08-07,2013-07-31,B5B1-4DF9-82,62,8,Medium,Yellow,1120.49,1,672.294,0.0,5378.35,0.0,5378.35,2013,2013-07
16459,53506,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-08-12,2013-08-07,2013-07-31,B5B1-4DF9-82,46,7,High,Black,2443.35,1,1466.01,0.0,10262.07,0.0,10262.07,2013,2013-07
16460,53506,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-08-12,2013-08-07,2013-07-31,B5B1-4DF9-82,82,4,Low,Black,539.99,1,323.994,0.0,1295.98,0.0,1295.98,2013,2013-07
16461,53506,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-08-12,2013-08-07,2013-07-31,B5B1-4DF9-82,47,5,High,Black,2443.35,1,1466.01,0.0,7330.05,0.0,7330.05,2013,2013-07
16462,53506,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-08-12,2013-08-07,2013-07-31,B5B1-4DF9-82,55,3,Medium,Yellow,1700.99,1,1020.594,0.0,3061.78,0.0,3061.78,2013,2013-07
16463,53506,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-08-12,2013-08-07,2013-07-31,B5B1-4DF9-82,64,5,Medium,Yellow,1120.49,1,672.294,0.0,3361.47,0.0,3361.47,2013,2013-07
16464,53506,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-08-12,2013-08-07,2013-07-31,B5B1-4DF9-82,80,8,Low,Black,539.99,1,323.994,0.0,2591.95,0.0,2591.95,2013,2013-07
16465,50683,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-05-12,2013-05-07,2013-04-30,8EBE-4D2C-AB,46,5,High,Black,2443.35,1,1308.9375,0.0,6544.69,0.0,6544.69,2013,2013-04
16466,50683,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-05-12,2013-05-07,2013-04-30,8EBE-4D2C-AB,45,10,High,Black,2443.35,1,1308.9375,0.0,13089.38,0.0,13089.38,2013,2013-04
16467,50683,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-05-12,2013-05-07,2013-04-30,8EBE-4D2C-AB,78,4,Low,Red,782.99,1,469.794,0.0,1879.18,0.0,1879.18,2013,2013-04
16468,50683,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-05-12,2013-05-07,2013-04-30,8EBE-4D2C-AB,50,6,High,Red,2443.35,1,1466.01,0.0,8796.06,0.0,8796.06,2013,2013-04
16469,50683,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-05-12,2013-05-07,2013-04-30,8EBE-4D2C-AB,74,8,Low,Red,782.99,1,469.794,0.0,3758.35,0.0,3758.35,2013,2013-04
16470,50683,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-05-12,2013-05-07,2013-04-30,8EBE-4D2C-AB,63,7,Medium,Yellow,1120.49,1,600.2625,0.0,4201.84,0.0,4201.84,2013,2013-04
16471,50683,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-05-12,2013-05-07,2013-04-30,8EBE-4D2C-AB,71,5,Low,Black,782.99,1,469.794,0.0,2348.97,0.0,2348.97,2013,2013-04
16472,50683,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-05-12,2013-05-07,2013-04-30,8EBE-4D2C-AB,64,5,Medium,Yellow,1120.49,1,600.2625,0.0,3001.31,0.0,3001.31,2013,2013-04
16473,50683,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-05-12,2013-05-07,2013-04-30,8EBE-4D2C-AB,67,3,Low,Black,782.99,1,469.794,0.0,1409.38,0.0,1409.38,2013,2013-04
16474,50683,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-05-12,2013-05-07,2013-04-30,8EBE-4D2C-AB,73,17,Low,Red,782.99,3,430.6445,0.05,7320.96,366.05,6954.91,2013,2013-04
16475,50683,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-05-12,2013-05-07,2013-04-30,8EBE-4D2C-AB,51,1,High,Red,2443.35,1,1466.01,0.0,1466.01,0.0,1466.01,2013,2013-04
16476,50683,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-05-12,2013-05-07,2013-04-30,8EBE-4D2C-AB,49,4,High,Red,2443.35,1,1466.01,0.0,5864.04,0.0,5864.04,2013,2013-04
16477,50683,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-05-12,2013-05-07,2013-04-30,8EBE-4D2C-AB,70,4,Low,Black,782.99,1,469.794,0.0,1879.18,0.0,1879.18,2013,2013-04
16478,50683,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-05-12,2013-05-07,2013-04-30,8EBE-4D2C-AB,62,4,Medium,Yellow,1120.49,1,600.2625,0.0,2401.05,0.0,2401.05,2013,2013-04
16479,50683,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-05-12,2013-05-07,2013-04-30,8EBE-4D2C-AB,69,6,Low,Black,782.99,1,469.794,0.0,2818.76,0.0,2818.76,2013,2013-04
16480,50683,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-05-12,2013-05-07,2013-04-30,8EBE-4D2C-AB,66,12,Medium,Yellow,1120.49,2,580.2538,0.02,6963.05,139.26,6823.79,2013,2013-04
16481,50683,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-05-12,2013-05-07,2013-04-30,8EBE-4D2C-AB,77,4,Low,Red,782.99,1,469.794,0.0,1879.18,0.0,1879.18,2013,2013-04
16482,50683,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-05-12,2013-05-07,2013-04-30,8EBE-4D2C-AB,75,4,Low,Red,782.99,1,469.794,0.0,1879.18,0.0,1879.18,2013,2013-04
16483,50683,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-05-12,2013-05-07,2013-04-30,8EBE-4D2C-AB,2,1,High,Not Specified,120.27,1,65.6018,0.0,65.6,0.0,65.6,2013,2013-04
16484,49479,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-02-09,2013-02-04,2013-01-28,12BA-4BD1-BB,50,6,High,Red,2443.35,1,1466.01,0.0,8796.06,0.0,8796.06,2013,2013-01
16485,49479,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-02-09,2013-02-04,2013-01-28,12BA-4BD1-BB,62,7,Medium,Yellow,1120.49,1,600.2625,0.0,4201.84,0.0,4201.84,2013,2013-01
16486,49479,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-02-09,2013-02-04,2013-01-28,12BA-4BD1-BB,49,7,High,Red,2443.35,1,1466.01,0.0,10262.07,0.0,10262.07,2013,2013-01
16487,49479,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-02-09,2013-02-04,2013-01-28,12BA-4BD1-BB,67,3,Low,Black,782.99,1,469.794,0.0,1409.38,0.0,1409.38,2013,2013-01
16488,49479,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-02-09,2013-02-04,2013-01-28,12BA-4BD1-BB,63,6,Medium,Yellow,1120.49,1,600.2625,0.0,3601.58,0.0,3601.58,2013,2013-01
16489,49479,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-02-09,2013-02-04,2013-01-28,12BA-4BD1-BB,71,6,Low,Black,782.99,1,469.794,0.0,2818.76,0.0,2818.76,2013,2013-01
16490,49479,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-02-09,2013-02-04,2013-01-28,12BA-4BD1-BB,66,8,Medium,Yellow,1120.49,1,600.2625,0.0,4802.1,0.0,4802.1,2013,2013-01
16491,49479,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-02-09,2013-02-04,2013-01-28,12BA-4BD1-BB,69,7,Low,Black,782.99,1,469.794,0.0,3288.56,0.0,3288.56,2013,2013-01
16492,49479,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-02-09,2013-02-04,2013-01-28,12BA-4BD1-BB,70,2,Low,Black,782.99,1,469.794,0.0,939.59,0.0,939.59,2013,2013-01
16493,49479,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-02-09,2013-02-04,2013-01-28,12BA-4BD1-BB,75,5,Low,Red,782.99,1,469.794,0.0,2348.97,0.0,2348.97,2013,2013-01
16494,49479,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-02-09,2013-02-04,2013-01-28,12BA-4BD1-BB,78,7,Low,Red,782.99,1,469.794,0.0,3288.56,0.0,3288.56,2013,2013-01
16495,49479,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-02-09,2013-02-04,2013-01-28,12BA-4BD1-BB,77,8,Low,Red,782.99,1,469.794,0.0,3758.35,0.0,3758.35,2013,2013-01
16496,49479,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-02-09,2013-02-04,2013-01-28,12BA-4BD1-BB,45,3,High,Black,2443.35,1,1308.9375,0.0,3926.81,0.0,3926.81,2013,2013-01
16497,49479,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-02-09,2013-02-04,2013-01-28,12BA-4BD1-BB,74,3,Low,Red,782.99,1,469.794,0.0,1409.38,0.0,1409.38,2013,2013-01
16498,49479,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-02-09,2013-02-04,2013-01-28,12BA-4BD1-BB,46,9,High,Black,2443.35,1,1308.9375,0.0,11780.44,0.0,11780.44,2013,2013-01
16499,49479,10-4020-000072,Carson Jillian,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2013-02-09,2013-02-04,2013-01-28,12BA-4BD1-BB,73,12,Low,Red,782.99,2,454.1342,0.02,5449.61,108.99,5340.62,2013,2013-01
16500,48336,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-11-11,2012-11-06,2012-10-30,48F2-4141-9A,50,5,High,Red,2443.35,1,1466.01,0.0,7330.05,0.0,7330.05,2012,2012-10
16501,48336,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-11-11,2012-11-06,2012-10-30,48F2-4141-9A,49,1,High,Red,2443.35,1,1466.01,0.0,1466.01,0.0,1466.01,2012,2012-10
16502,48336,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-11-11,2012-11-06,2012-10-30,48F2-4141-9A,62,9,Medium,Yellow,1120.49,1,600.2625,0.0,5402.36,0.0,5402.36,2012,2012-10
16503,48336,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-11-11,2012-11-06,2012-10-30,48F2-4141-9A,71,3,Low,Black,782.99,1,469.794,0.0,1409.38,0.0,1409.38,2012,2012-10
16504,48336,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-11-11,2012-11-06,2012-10-30,48F2-4141-9A,45,11,High,Black,2443.35,2,1265.3063,0.02,13918.37,278.37,13640.0,2012,2012-10
16505,48336,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-11-11,2012-11-06,2012-10-30,48F2-4141-9A,74,2,Low,Red,782.99,1,469.794,0.0,939.59,0.0,939.59,2012,2012-10
16506,48336,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-11-11,2012-11-06,2012-10-30,48F2-4141-9A,67,5,Low,Black,782.99,1,469.794,0.0,2348.97,0.0,2348.97,2012,2012-10
16507,48336,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-11-11,2012-11-06,2012-10-30,48F2-4141-9A,46,7,High,Black,2443.35,1,1308.9375,0.0,9162.56,0.0,9162.56,2012,2012-10
16508,48336,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-11-11,2012-11-06,2012-10-30,48F2-4141-9A,66,8,Medium,Yellow,1120.49,1,600.2625,0.0,4802.1,0.0,4802.1,2012,2012-10
16509,48336,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-11-11,2012-11-06,2012-10-30,48F2-4141-9A,51,2,High,Red,2443.35,1,1466.01,0.0,2932.02,0.0,2932.02,2012,2012-10
16510,48336,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-11-11,2012-11-06,2012-10-30,48F2-4141-9A,2,7,High,Not Specified,120.27,1,65.6018,0.0,459.21,0.0,459.21,2012,2012-10
16511,48336,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-11-11,2012-11-06,2012-10-30,48F2-4141-9A,77,12,Low,Red,782.99,2,454.1342,0.02,5449.61,108.99,5340.62,2012,2012-10
16512,48336,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-11-11,2012-11-06,2012-10-30,48F2-4141-9A,64,5,Medium,Yellow,1120.49,1,600.2625,0.0,3001.31,0.0,3001.31,2012,2012-10
16513,48336,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-11-11,2012-11-06,2012-10-30,48F2-4141-9A,78,6,Low,Red,782.99,1,469.794,0.0,2818.76,0.0,2818.76,2012,2012-10
16514,48336,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-11-11,2012-11-06,2012-10-30,48F2-4141-9A,70,9,Low,Black,782.99,1,469.794,0.0,4228.15,0.0,4228.15,2012,2012-10
16515,48336,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-11-11,2012-11-06,2012-10-30,48F2-4141-9A,63,3,Medium,Yellow,1120.49,1,600.2625,0.0,1800.79,0.0,1800.79,2012,2012-10
16516,48336,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-11-11,2012-11-06,2012-10-30,48F2-4141-9A,69,7,Low,Black,782.99,1,469.794,0.0,3288.56,0.0,3288.56,2012,2012-10
16517,48336,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-11-11,2012-11-06,2012-10-30,48F2-4141-9A,47,2,High,Black,2443.35,1,1308.9375,0.0,2617.88,0.0,2617.88,2012,2012-10
16518,48336,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-11-11,2012-11-06,2012-10-30,48F2-4141-9A,75,6,Low,Red,782.99,1,469.794,0.0,2818.76,0.0,2818.76,2012,2012-10
16519,47395,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-08-12,2012-08-07,2012-07-31,98F1-44B4-97,73,9,Low,Red,782.99,1,469.794,0.0,4228.15,0.0,4228.15,2012,2012-07
16520,47395,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-08-12,2012-08-07,2012-07-31,98F1-44B4-97,2,4,High,Not Specified,120.27,1,65.6018,0.0,262.41,0.0,262.41,2012,2012-07
16521,47395,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-08-12,2012-08-07,2012-07-31,98F1-44B4-97,47,5,High,Black,2443.35,1,1308.9375,0.0,6544.69,0.0,6544.69,2012,2012-07
16522,47395,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-08-12,2012-08-07,2012-07-31,98F1-44B4-97,46,7,High,Black,2443.35,1,1308.9375,0.0,9162.56,0.0,9162.56,2012,2012-07
16523,47395,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-08-12,2012-08-07,2012-07-31,98F1-44B4-97,63,8,Medium,Yellow,1120.49,1,600.2625,0.0,4802.1,0.0,4802.1,2012,2012-07
16524,47395,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-08-12,2012-08-07,2012-07-31,98F1-44B4-97,67,3,Low,Black,782.99,1,469.794,0.0,1409.38,0.0,1409.38,2012,2012-07
16525,47395,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-08-12,2012-08-07,2012-07-31,98F1-44B4-97,50,2,High,Red,2443.35,1,1466.01,0.0,2932.02,0.0,2932.02,2012,2012-07
16526,47395,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-08-12,2012-08-07,2012-07-31,98F1-44B4-97,49,5,High,Red,2443.35,1,1466.01,0.0,7330.05,0.0,7330.05,2012,2012-07
16527,47395,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-08-12,2012-08-07,2012-07-31,98F1-44B4-97,71,11,Low,Black,782.99,2,454.1342,0.02,4995.48,99.91,4895.57,2012,2012-07
16528,47395,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-08-12,2012-08-07,2012-07-31,98F1-44B4-97,68,6,Low,Black,782.99,1,469.794,0.0,2818.76,0.0,2818.76,2012,2012-07
16529,47395,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-08-12,2012-08-07,2012-07-31,98F1-44B4-97,75,6,Low,Red,782.99,1,469.794,0.0,2818.76,0.0,2818.76,2012,2012-07
16530,47395,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-08-12,2012-08-07,2012-07-31,98F1-44B4-97,66,16,Medium,Yellow,1120.49,3,550.2406,0.05,8803.85,440.19,8363.66,2012,2012-07
16531,47395,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-08-12,2012-08-07,2012-07-31,98F1-44B4-97,69,17,Low,Black,782.99,3,430.6445,0.05,7320.96,366.05,6954.91,2012,2012-07
16532,47395,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-08-12,2012-08-07,2012-07-31,98F1-44B4-97,5,4,Low,Not Specified,44.54,1,24.2945,0.0,97.18,0.0,97.18,2012,2012-07
16533,47395,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-08-12,2012-08-07,2012-07-31,98F1-44B4-97,64,4,Medium,Yellow,1120.49,1,600.2625,0.0,2401.05,0.0,2401.05,2012,2012-07
16534,47395,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-08-12,2012-08-07,2012-07-31,98F1-44B4-97,74,4,Low,Red,782.99,1,469.794,0.0,1879.18,0.0,1879.18,2012,2012-07
16535,47395,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-08-12,2012-08-07,2012-07-31,98F1-44B4-97,77,23,Low,Red,782.99,3,430.6445,0.05,9904.82,495.24,9409.58,2012,2012-07
16536,47395,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-08-12,2012-08-07,2012-07-31,98F1-44B4-97,76,4,Low,Red,782.99,1,469.794,0.0,1879.18,0.0,1879.18,2012,2012-07
16537,47395,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-08-12,2012-08-07,2012-07-31,98F1-44B4-97,51,2,High,Red,2443.35,1,1466.01,0.0,2932.02,0.0,2932.02,2012,2012-07
16538,47395,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-08-12,2012-08-07,2012-07-31,98F1-44B4-97,45,12,High,Black,2443.35,2,1265.3063,0.02,15183.68,303.67,14880.01,2012,2012-07
16539,47395,10-4020-000072,Blythe Michael,6 Cotton Road ,Nashua,3064,New Hampshire,United States,DeGrasse Kirk,2012-08-12,2012-08-07,2012-07-31,98F1-44B4-97,72,3,Low,Black,782.99,1,469.794,0.0,1409.38,0.0,1409.38,2012,2012-07
16540,46986,10-4020-000089,Blythe Michael,5998 E Lorain ,Oberlin,44074,Ohio,United States,Carnes Steve,2012-07-12,2012-07-07,2012-06-30,A56F-42B9-BB,69,6,Low,Black,782.99,1,469.794,0.0,2818.76,0.0,2818.76,2012,2012-06
16541,63163,10-4020-000089,Carson Jillian,5998 E Lorain ,Oberlin,44074,Ohio,United States,Carnes Steve,2014-01-12,2014-01-07,2013-12-31,F62A-48E2-BB,56,4,Medium,Yellow,1700.99,1,1020.594,0.0,4082.38,0.0,4082.38,2013,2013-12
16542,69493,10-4020-000089,Carson Jillian,5998 E Lorain ,Oberlin,44074,Ohio,United States,Carnes Steve,2014-04-12,2014-04-07,2014-03-31,FA5D-44EF-A7,56,5,Medium,Yellow,1700.99,1,1020.594,0.0,5102.97,0.0,5102.97,2014,2014-03
16543,57060,10-4020-000089,Carson Jillian,5998 E Lorain ,Oberlin,44074,Ohio,United States,Carnes Steve,2013-10-12,2013-10-07,2013-09-30,8601-43AF-9F,56,3,Medium,Yellow,1700.99,1,1020.594,0.0,3061.78,0.0,3061.78,2013,2013-09
16544,49057,10-4020-000089,Carson Jillian,5998 E Lorain ,Oberlin,44074,Ohio,United States,Carnes Steve,2013-01-12,2013-01-07,2012-12-31,5FF7-4518-92,73,3,Low,Red,782.99,1,469.794,0.0,1409.38,0.0,1409.38,2012,2012-12
16545,51741,10-4020-000089,Carson Jillian,5998 E Lorain ,Oberlin,44074,Ohio,United States,Carnes Steve,2013-07-12,2013-07-07,2013-06-30,96BB-4004-AE,56,2,Medium,Yellow,1700.99,1,1020.594,0.0,2041.19,0.0,2041.19,2013,2013-06
16546,46986,10-4020-000089,Blythe Michael,5998 E Lorain ,Oberlin,44074,Ohio,United States,Carnes Steve,2012-07-12,2012-07-07,2012-06-30,A56F-42B9-BB,73,4,Low,Red,782.99,9,234.897,0.3,939.59,281.88,657.71,2012,2012-06
16547,46986,10-4020-000089,Blythe Michael,5998 E Lorain ,Oberlin,44074,Ohio,United States,Carnes Steve,2012-07-12,2012-07-07,2012-06-30,A56F-42B9-BB,77,1,Low,Red,782.99,1,469.794,0.0,469.79,0.0,469.79,2012,2012-06
16548,48011,10-4020-000089,Blythe Michael,5998 E Lorain ,Oberlin,44074,Ohio,United States,Carnes Steve,2012-10-12,2012-10-07,2012-09-30,5076-47C1-81,69,9,Low,Black,782.99,1,469.794,0.0,4228.15,0.0,4228.15,2012,2012-09
16549,48011,10-4020-000089,Blythe Michael,5998 E Lorain ,Oberlin,44074,Ohio,United States,Carnes Steve,2012-10-12,2012-10-07,2012-09-30,5076-47C1-81,73,4,Low,Red,782.99,1,469.794,0.0,1879.18,0.0,1879.18,2012,2012-09
16550,48011,10-4020-000089,Blythe Michael,5998 E Lorain ,Oberlin,44074,Ohio,United States,Carnes Steve,2012-10-12,2012-10-07,2012-09-30,5076-47C1-81,77,3,Low,Red,782.99,1,469.794,0.0,1409.38,0.0,1409.38,2012,2012-09
